央视频道,#genre#
深圳卫视高清,http://60.176.120.163:55555/udp/233.50.201.101:5140
深圳卫视高清,http://60.176.120.163:55555/udp/233.50.200.188:5140
深圳卫视高清,http://183.130.46.157:8808/udp/233.50.200.188:5140
深圳卫视高清,http://183.130.46.157:8808/udp/233.50.201.101:5140
温州新闻,http://125.117.191.89:8888/udp/233.50.201.87:5140
温州新闻,http://36.24.79.135:8888/udp/233.50.201.87:5140
温州新闻,http://183.130.46.157:8808/udp/233.50.201.87:5140
温州新闻,http://60.176.120.163:55555/udp/233.50.201.87:5140
温州综合高清,http://125.117.191.89:8888/udp/233.50.201.87:5140
温州综合高清,http://125.117.104.60:8888/udp/233.50.201.87:5140
温州综合高清,http://183.130.46.157:8808/udp/233.50.201.87:5140
温州综合高清,http://60.176.120.163:55555/udp/233.50.201.87:5140
游戏风云高清,http://125.117.191.89:8888/udp/233.50.200.14:5140
游戏风云高清,http://60.176.120.163:55555/udp/233.50.200.14:5140
游戏风云高清,http://125.117.191.89:8888/udp/233.50.201.183:5140
游戏风云高清,http://183.130.46.157:8808/udp/233.50.201.183:5140
游戏风云高清,http://183.130.46.157:8808/udp/233.50.200.14:5140
游戏风云高清,http://60.176.120.163:55555/udp/233.50.201.183:5140
湖北卫视,http://125.117.191.89:8888/udp/233.50.201.114:5140
湖北卫视高清,http://125.117.104.60:8888/udp/233.50.201.114:5140
湖北卫视高清,http://122.242.147.47:9999/udp/233.50.201.114:5140
湖北卫视高清,http://125.117.191.89:8888/udp/233.50.201.114:5140
湖北卫视高清,http://60.176.120.163:55555/udp/233.50.201.114:5140
湖南卫视,http://125.117.191.89:8888/udp/233.50.201.103:5140
湖南卫视,http://125.117.104.60:8888/udp/233.50.201.103:5140
湖南卫视,http://183.130.46.157:8808/udp/233.50.201.103:5140
湖南卫视,http://60.176.120.163:55555/udp/233.50.201.103:5140
湖南卫视,http://36.24.79.135:8888/udp/233.50.201.103:5140
湖南卫视高清,http://125.117.104.60:8888/udp/233.50.201.103:5140
湖南卫视高清,http://125.117.191.89:8888/udp/233.50.201.103:5140
湖南卫视高清,http://183.130.46.157:8808/udp/233.50.201.103:5140
湖南卫视高清,http://60.176.120.163:55555/udp/233.50.201.103:5140
生活时尚高清,http://125.117.104.60:8888/udp/233.50.201.187:5140
生活时尚高清,http://125.117.104.60:8888/udp/233.50.200.15:5140
生活时尚高清,http://60.176.120.163:55555/udp/233.50.200.15:5140
生活时尚高清,http://60.176.120.163:55555/udp/233.50.201.187:5140
生活时尚高清,http://183.130.46.157:8808/udp/233.50.200.15:5140
生活时尚高清,http://125.117.191.89:8888/udp/233.50.201.187:5140
生活时尚高清,http://125.117.191.89:8888/udp/233.50.200.15:5140
第一财经高清,http://60.176.120.163:55555/udp/233.50.200.125:5140
第一财经高清,http://183.130.46.157:8808/udp/233.50.200.125:5140
绍兴新闻,http://125.117.104.60:8888/udp/233.50.201.156:5140
绍兴新闻,http://125.117.191.89:8888/udp/233.50.201.156:5140
绍兴新闻,http://60.176.120.163:55555/udp/233.50.201.156:5140
绍兴新闻,http://183.130.46.157:8808/udp/233.50.201.156:5140
绍兴综合高清,http://125.117.191.89:8888/udp/233.50.201.156:5140
绍兴综合高清,http://60.176.120.163:55555/udp/233.50.201.156:5140
绍兴综合高清,http://183.130.46.157:8808/udp/233.50.201.156:5140
茶频道台高清,http://125.117.104.60:8888/udp/233.50.200.124:5140
茶频道台高清,http://125.117.104.60:8888/udp/233.50.201.188:5140
茶频道台高清,http://60.176.120.163:55555/udp/233.50.201.188:5140
茶频道台高清,http://60.176.120.163:55555/udp/233.50.200.124:5140
衢州公共,http://125.117.191.89:8888/udp/233.50.202.12:5140
衢州公共,http://60.176.120.163:55555/udp/233.50.202.12:5140
衢州公共高清,http://125.117.191.89:8888/udp/233.50.202.12:5140
衢州公共高清,http://60.176.120.163:55555/udp/233.50.202.12:5140
衢州综合高清,http://125.117.191.89:8888/udp/233.50.202.11:5140
衢州综合高清,http://60.176.120.163:55555/udp/233.50.202.11:5140
衢州综合高清,http://36.24.79.135:8888/udp/233.50.202.11:5140
贵州卫视,http://122.242.147.47:9999/udp/233.50.201.142:5140
贵州卫视,http://60.176.120.163:55555/udp/233.50.201.142:5140
贵州卫视高清,http://125.117.191.89:8888/udp/233.50.201.142:5140
贵州卫视高清,http://60.176.120.163:55555/udp/233.50.201.142:5140
贵州卫视高清,http://183.130.46.157:8808/udp/233.50.201.142:5140
轮播频道高清,http://122.242.147.47:9999/udp/233.50.201.117:5140
轮播频道高清,http://125.117.191.89:8888/udp/233.50.201.117:5140
轮播频道高清,http://125.117.191.89:8888/udp/233.50.201.116:5140
轮播频道高清,http://183.130.46.157:8808/udp/233.50.201.117:5140
轮播频道高清,http://183.130.46.157:8808/udp/233.50.201.116:5140
轮播频道高清,http://60.176.120.163:55555/udp/233.50.201.116:5140
轮播频道高清,http://60.176.120.163:55555/udp/233.50.201.117:5140
辽宁卫视,http://125.117.104.60:8888/udp/233.50.201.141:5140
辽宁卫视,http://183.130.46.157:8808/udp/233.50.201.141:5140
辽宁卫视,http://125.117.191.89:8888/udp/233.50.201.141:5140
辽宁卫视,http://60.176.120.163:55555/udp/233.50.201.141:5140
辽宁卫视高清,http://183.130.46.157:8808/udp/233.50.201.141:5140
辽宁卫视高清,http://125.117.191.89:8888/udp/233.50.201.141:5140
辽宁卫视高清,http://60.176.120.163:55555/udp/233.50.201.141:5140
都市剧场高清,http://125.117.104.60:8888/udp/233.50.201.190:5140
都市剧场高清,http://125.117.191.89:8888/udp/233.50.200.11:5140
都市剧场高清,http://125.117.191.89:8888/udp/233.50.201.190:5140
都市剧场高清,http://60.176.120.163:55555/udp/233.50.200.11:5140
都市剧场高清,http://60.176.120.163:55555/udp/233.50.201.190:5140
都市剧场高清,http://183.130.46.157:8808/udp/233.50.200.11:5140
都市剧场高清,http://183.130.46.157:8808/udp/233.50.201.190:5140
重庆卫视,http://122.242.147.47:9999/udp/233.50.200.114:5140
重庆卫视,http://125.117.104.60:8888/udp/233.50.200.114:5140
重庆卫视,http://125.117.104.60:8888/udp/233.50.201.143:5140
重庆卫视,http://60.176.120.163:55555/udp/233.50.200.114:5140
重庆卫视,http://60.176.120.163:55555/udp/233.50.201.143:5140
重庆卫视,http://183.130.46.157:8808/udp/233.50.200.114:5140
重庆卫视,http://183.130.46.157:8808/udp/233.50.201.143:5140
重庆卫视高清,http://122.242.147.47:9999/udp/233.50.200.114:5140
重庆卫视高清,http://125.117.191.89:8888/udp/233.50.201.143:5140
重庆卫视高清,http://125.117.104.60:8888/udp/233.50.201.143:5140
重庆卫视高清,http://125.117.104.60:8888/udp/233.50.200.114:5140
重庆卫视高清,http://183.130.46.157:8808/udp/233.50.200.114:5140
重庆卫视高清,http://125.117.191.89:8888/udp/233.50.200.114:5140
重庆卫视高清,http://60.176.120.163:55555/udp/233.50.200.114:5140
重庆卫视高清,http://183.130.46.157:8808/udp/233.50.201.143:5140
重庆卫视高清,http://60.176.120.163:55555/udp/233.50.201.143:5140
金色学堂高清,http://122.242.147.47:9999/udp/233.50.200.122:5140
金色学堂高清,http://125.117.104.60:8888/udp/233.50.201.186:5140
金色学堂高清,http://125.117.104.60:8888/udp/233.50.200.122:5140
金色学堂高清,http://122.242.147.47:9999/udp/233.50.201.186:5140
金色学堂高清,http://60.176.120.163:55555/udp/233.50.201.186:5140
金色学堂高清,http://60.176.120.163:55555/udp/233.50.200.122:5140
金色学堂高清,http://183.130.46.157:8808/udp/233.50.200.122:5140
黑龙江卫视,http://125.117.104.60:8888/udp/233.50.201.115:5140
黑龙江卫视,http://60.176.120.163:55555/udp/233.50.201.115:5140
黑龙江卫视高清,http://122.242.147.47:9999/udp/233.50.200.189:5140
黑龙江卫视高清,http://125.117.104.60:8888/udp/233.50.200.189:5140
黑龙江卫视高清,http://125.117.191.89:8888/udp/233.50.201.115:5140
黑龙江卫视高清,http://125.117.191.89:8888/udp/233.50.200.189:5140
黑龙江卫视高清,http://122.242.147.47:9999/udp/233.50.201.115:5140
黑龙江卫视高清,http://60.176.120.163:55555/udp/233.50.201.115:5140
黑龙江卫视高清,http://183.130.46.157:8808/udp/233.50.201.115:5140
黑龙江卫视高清,http://183.130.46.157:8808/udp/233.50.200.189:5140
湖南频道,#genre#
湖南,#genre#
当前更新：20241119,http://max.token.iptv.xin:2052
CCTV1,http://222.241.154.37:9901/tsfile/live/23001_1.m3u8
CCTV1-综合,http://42.48.50.232:9002/tsfile/live/0001_1.m3u8
CCTV2-财经,http://42.48.50.232:9002/tsfile/live/0002_1.m3u8
CCTV3,http://222.241.154.37:9901/tsfile/live/23003_1.m3u8
CCTV3-综艺,http://42.48.50.232:9002/tsfile/live/0003_1.m3u8
CCTV4,http://222.241.154.37:9901/tsfile/live/23004_1.m3u8
CCTV4-国际,http://42.48.50.232:9002/tsfile/live/0004_1.m3u8
CCTV4-国际,http://218.76.32.193:9901/tsfile/live/0004_1.m3u8
CCTV5-体育,http://218.76.32.193:9901/tsfile/live/0005_1.m3u8
CCTV5-体育,http://42.48.50.232:9002/tsfile/live/0005_1.m3u8
CCTV5+体育赛事,http://218.76.32.193:9901/tsfile/live/0128_1.m3u8
CCTV5+,http://42.48.2.223:808/hls/6/index.m3u8
CCTV5+,http://42.48.2.195:808/hls/6/index.m3u8
CCTV5+,http://222.241.154.37:9901/tsfile/live/23018_1.m3u8
CCTV6,http://222.241.154.37:9901/tsfile/live/23006_1.m3u8
CCTV6-电影,http://218.76.32.193:9901/tsfile/live/0006_1.m3u8
CCTV6-电影,http://42.48.50.232:9002/tsfile/live/0006_1.m3u8
CCTV7,http://222.241.154.37:9901/tsfile/live/23007_1.m3u8
CCTV7-军农,http://218.76.32.193:9901/tsfile/live/0007_1.m3u8
CCTV7-军农,http://42.48.50.232:9002/tsfile/live/0007_1.m3u8
CCTV7-军农,http://218.77.81.186:9901/tsfile/live/0007_1.m3u8
CCTV8,http://222.241.154.37:9901/tsfile/live/23008_1.m3u8
CCTV8-电视剧,http://42.48.50.232:9002/tsfile/live/0008_1.m3u8
CCTV8-电视剧,http://218.76.32.193:9901/tsfile/live/0008_1.m3u8
CCTV9,http://222.241.154.37:9901/tsfile/live/23009_1.m3u8
CCTV9-纪录,http://42.48.50.232:9002/tsfile/live/0009_1.m3u8
CCTV9-纪录,http://218.76.32.193:9901/tsfile/live/0009_1.m3u8
CCTV10,http://222.241.154.37:9901/tsfile/live/23010_1.m3u8
CCTV10-科教,http://42.48.50.232:9002/tsfile/live/0010_1.m3u8
CCTV10-科教,http://218.76.32.193:9901/tsfile/live/0010_1.m3u8
CCTV11-戏曲,http://42.48.50.232:9002/tsfile/live/0011_1.m3u8
CCTV12,http://222.241.154.37:9901/tsfile/live/23012_1.m3u8
CCTV12-社会与法,http://218.76.32.193:9901/tsfile/live/0012_1.m3u8
CCTV12-社会与法,http://42.48.50.232:9002/tsfile/live/0012_1.m3u8
CCTV13,http://222.241.154.37:9901/tsfile/live/23013_1.m3u8
CCTV13-新闻,http://218.77.81.186:9901/tsfile/live/0013_1.m3u8
CCTV13-新闻,http://218.76.32.193:9901/tsfile/live/0013_1.m3u8
CCTV13-新闻,http://42.48.50.232:9002/tsfile/live/0013_1.m3u8
CCTV14-少儿,http://42.48.50.232:9002/tsfile/live/0014_1.m3u8
CCTV14-少儿,http://222.243.221.54:9901/tsfile/live/0014_1.m3u8
CCTV14-少儿,http://218.76.32.193:9901/tsfile/live/0014_1.m3u8
CCTV15,http://222.241.154.37:9901/tsfile/live/23015_1.m3u8
CCTV15-音乐,http://218.76.32.193:9901/tsfile/live/0015_1.m3u8
CCTV15-音乐,http://42.48.50.232:9002/tsfile/live/0015_1.m3u8
CCTV15-音乐,http://222.243.221.54:9901/tsfile/live/0015_1.m3u8
CCTV16,http://222.241.154.37:9901/tsfile/live/23016_1.m3u8
CCTV17,http://222.241.154.37:9901/tsfile/live/23017_1.m3u8
CCTV-1,http://110.52.8.13:808/hls/1/index.m3u8
CCTV-1,http://42.48.2.195:808/hls/62/index.m3u8
CCTV-1,http://42.48.2.223:808/hls/62/index.m3u8
CCTV-2,http://42.48.2.195:808/hls/63/index.m3u8
CCTV-2,http://42.48.2.223:808/hls/63/index.m3u8
CCTV-2,http://110.52.8.13:808/hls/2/index.m3u8
CCTV-8,http://110.52.8.13:808/hls/9/index.m3u8
CCTV-9,http://110.52.8.13:808/hls/10/index.m3u8
CCTV-14,http://42.48.2.223:808/hls/15/index.m3u8
CCTV-14,http://42.48.2.195:808/hls/15/index.m3u8
CCTV-15,http://42.48.2.223:808/hls/16/index.m3u8
CCTV-15,http://42.48.2.195:808/hls/16/index.m3u8
CCTV-15,http://110.52.8.13:808/hls/16/index.m3u8
CGTN,http://42.48.50.232:9002/tsfile/live/1001_1.m3u8
东南卫视,http://42.48.50.232:9002/tsfile/live/0137_1.m3u8
东南卫视,http://42.48.2.195:808/hls/37/index.m3u8
东南卫视,http://42.48.2.223:808/hls/37/index.m3u8
东南卫视,http://222.241.154.37:9901/tsfile/live/23037_1.m3u8
东方卫视,http://42.48.2.195:808/hls/30/index.m3u8
东方卫视,http://222.241.154.37:9901/tsfile/live/23033_1.m3u8
东方卫视,http://42.48.50.232:9002/tsfile/live/0107_2.m3u8
东方卫视,http://42.48.2.223:808/hls/30/index.m3u8
云南卫视,http://42.48.50.232:9002/tsfile/live/0119_1.m3u8
云南卫视,http://222.241.154.37:9901/tsfile/live/23043_1.m3u8
优漫卡通,http://42.48.50.232:9002/tsfile/live/1006_1.m3u8
内蒙古卫视,http://42.48.2.195:808/hls/34/index.m3u8
内蒙古卫视,http://42.48.2.223:808/hls/34/index.m3u8
动作电影,http://218.76.32.193:9901/tsfile/live/1020_1.m3u8
北京卫视,http://42.48.2.223:808/hls/31/index.m3u8
北京卫视,http://42.48.2.195:808/hls/31/index.m3u8
北京卫视,http://218.76.32.193:9901/tsfile/live/1004_1.m3u8
北京卫视,http://222.241.154.37:9901/tsfile/live/23030_1.m3u8
北京卫视,http://42.48.50.232:9002/tsfile/live/0122_1.m3u8
卡酷少儿,http://42.48.50.232:9002/tsfile/live/0124_1.m3u8
卡酷少儿,http://218.76.32.193:9901/tsfile/live/1008_1.m3u8
厦门卫视,http://42.48.2.195:808/hls/55/index.m3u8
厦门卫视,http://42.48.2.223:808/hls/55/index.m3u8
吉林卫视,http://42.48.2.195:808/hls/33/index.m3u8
吉林卫视,http://42.48.2.223:808/hls/33/index.m3u8
吉林卫视,http://42.48.50.232:9002/tsfile/live/0116_1.m3u8
四川卫视,http://42.48.2.195:808/hls/47/index.m3u8
四川卫视,http://42.48.2.223:808/hls/47/index.m3u8
四川卫视,http://42.48.50.232:9002/tsfile/live/0123_1.m3u8
天津卫视,http://42.48.2.195:808/hls/45/index.m3u8
天津卫视,http://42.48.2.223:808/hls/45/index.m3u8
天津卫视,http://222.241.154.37:9901/tsfile/live/23032_1.m3u8
天津卫视,http://42.48.50.232:9002/tsfile/live/0135_1.m3u8
宁夏卫视,http://42.48.50.232:9002/tsfile/live/0112_1.m3u8
宁夏卫视,http://118.249.4.164:8082/hls/45/index.m3u8
安徽卫视,http://42.48.2.195:808/hls/35/index.m3u8
安徽卫视,http://42.48.2.223:808/hls/35/index.m3u8
安徽卫视,http://222.241.154.37:9901/tsfile/live/23031_1.m3u8
安徽卫视,http://42.48.50.232:9002/tsfile/live/0130_1.m3u8
家庭影院,http://218.76.32.193:9901/tsfile/live/1018_1.m3u8
山东卫视,http://42.48.50.232:9002/tsfile/live/0107_1.m3u8
山东卫视,http://218.76.32.193:9901/tsfile/live/0131_2.m3u8
山西卫视,http://42.48.2.223:808/hls/56/index.m3u8
山西卫视,http://42.48.2.195:808/hls/56/index.m3u8
山西卫视,http://42.48.50.232:9002/tsfile/live/0118_1.m3u8
广东卫视,http://42.48.2.223:808/hls/38/index.m3u8
广东卫视,http://42.48.2.195:808/hls/38/index.m3u8
广东卫视,http://42.48.50.232:9002/tsfile/live/0125_1.m3u8
广东卫视,http://218.76.32.193:9901/tsfile/live/0107_1.m3u8
广东卫视,http://118.249.4.164:8082/hls/24/index.m3u8
广西卫视,http://218.76.32.193:9901/tsfile/live/0131_1.m3u8
广西卫视,http://222.241.154.37:9901/tsfile/live/23039_1.m3u8
广西卫视,http://42.48.2.223:808/hls/50/index.m3u8
广西卫视,http://42.48.2.195:808/hls/50/index.m3u8
广西卫视,http://42.48.50.232:9002/tsfile/live/0113_1.m3u8
新疆卫视,http://42.48.50.232:9002/tsfile/live/1008_1.m3u8
江苏卫视,http://42.48.2.223:808/hls/42/index.m3u8
江苏卫视,http://42.48.2.195:808/hls/42/index.m3u8
江苏卫视,http://218.76.32.193:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://222.241.154.37:9901/tsfile/live/23029_1.m3u8
江苏卫视,http://42.48.50.232:9002/tsfile/live/0127_2.m3u8
江西卫视,http://218.76.32.193:9901/tsfile/live/1007_1.m3u8
江西卫视,http://42.48.50.232:9002/tsfile/live/0138_2.m3u8
江西卫视,http://42.48.2.195:808/hls/54/index.m3u8
江西卫视,http://42.48.2.223:808/hls/54/index.m3u8
江西卫视,http://222.241.154.37:9901/tsfile/live/23034_1.m3u8
河北卫视,http://42.48.2.223:808/hls/41/index.m3u8
河北卫视,http://42.48.2.195:808/hls/41/index.m3u8
河北卫视,http://222.241.154.37:9901/tsfile/live/23047_1.m3u8
河北卫视,http://42.48.50.232:9002/tsfile/live/0117_1.m3u8
河南卫视,http://222.241.154.37:9901/tsfile/live/23044_1.m3u8
河南卫视,http://42.48.2.195:808/hls/32/index.m3u8
河南卫视,http://42.48.2.223:808/hls/32/index.m3u8
浙江卫视,http://218.76.32.193:9901/tsfile/live/1002_1.m3u8
浙江卫视,http://42.48.2.223:808/hls/43/index.m3u8
浙江卫视,http://42.48.2.195:808/hls/43/index.m3u8
浙江卫视,http://42.48.50.232:9002/tsfile/live/0124_2.m3u8
浙江卫视,http://222.241.154.37:9901/tsfile/live/23028_1.m3u8
海南卫视,http://42.48.2.195:808/hls/44/index.m3u8
海南卫视,http://42.48.2.223:808/hls/44/index.m3u8
海南卫视,http://42.48.50.232:9002/tsfile/live/1009_1.m3u8
深圳卫视,http://42.48.2.195:808/hls/29/index.m3u8
深圳卫视,http://222.241.154.37:9901/tsfile/live/23035_1.m3u8
深圳卫视,http://42.48.2.223:808/hls/29/index.m3u8
深圳卫视,http://42.48.50.232:9002/tsfile/live/0126_1.m3u8
湖北卫视,http://42.48.50.232:9002/tsfile/live/0132_1.m3u8
湖北卫视,http://42.48.2.195:808/hls/39/index.m3u8
湖北卫视,http://42.48.2.223:808/hls/39/index.m3u8
湖北卫视,http://218.76.32.193:9901/tsfile/live/0126_1.m3u8
湖南公共,http://110.52.8.13:808/hls/19/index.m3u8
湖南卫视,http://110.52.8.13:808/hls/18/index.m3u8
湖南卫视,http://42.48.2.195:808/hls/28/index.m3u8
湖南卫视,http://42.48.2.223:808/hls/28/index.m3u8
湖南卫视,http://42.48.50.232:9002/tsfile/live/1000_1.m3u8
湖南卫视,http://222.241.154.37:9901/tsfile/live/23019_1.m3u8
湖南国际,http://110.52.8.13:808/hls/22/index.m3u8
湖南国际,http://222.241.154.37:9901/tsfile/live/23024_1.m3u8
湖南娱乐,http://42.48.2.195:808/hls/24/index.m3u8
湖南娱乐,http://110.52.8.13:808/hls/24/index.m3u8
湖南娱乐,http://218.77.81.186:9901/tsfile/live/1002_1.m3u8
湖南娱乐,http://222.241.154.37:9901/tsfile/live/23023_1.m3u8
湖南娱乐,http://42.48.2.223:808/hls/24/index.m3u8
湖南教育台,http://222.241.154.37:9901/tsfile/live/23027_1.m3u8
湖南爱晚,http://222.241.154.37:9901/tsfile/live/23022_1.m3u8
湖南电影,http://218.77.81.186:9901/tsfile/live/1003_1.m3u8
湖南电影,http://222.241.154.37:9901/tsfile/live/23025_1.m3u8
湖南电影,http://42.48.2.195:808/hls/22/index.m3u8
湖南电影,http://42.48.2.223:808/hls/22/index.m3u8
湖南电视剧,http://222.241.154.37:9901/tsfile/live/23026_1.m3u8
湖南经视,http://110.52.8.13:808/hls/25/index.m3u8
湖南经视,http://42.48.50.232:9002/tsfile/live/1004_1.m3u8
湖南经视,http://222.241.154.37:9901/tsfile/live/23020_1.m3u8
湖南都市,http://110.52.8.13:808/hls/23/index.m3u8
湖南都市,http://218.76.32.193:9901/tsfile/live/1012_1.m3u8
湖南都市,http://42.48.2.195:808/hls/20/index.m3u8
湖南都市,http://42.48.2.223:808/hls/20/index.m3u8
湖南都市,http://222.241.154.37:9901/tsfile/live/23021_1.m3u8
湖南都市,http://42.48.50.232:9002/tsfile/live/0127_1.m3u8
甘肃卫视,http://222.241.154.37:9901/tsfile/live/23049_1.m3u8
电视剧台,http://42.48.2.195:808/hls/21/index.m3u8
电视剧台,http://42.48.2.223:808/hls/21/index.m3u8
西藏卫视,http://42.48.50.232:9002/tsfile/live/1005_1.m3u8
贵州卫视,http://42.48.50.232:9002/tsfile/live/0120_1.m3u8
辽宁卫视,http://42.48.2.195:808/hls/36/index.m3u8
辽宁卫视,http://42.48.50.232:9002/tsfile/live/0121_1.m3u8
辽宁卫视,http://42.48.2.223:808/hls/36/index.m3u8
重庆卫视,http://42.48.50.232:9002/tsfile/live/0142_1.m3u8
重庆卫视,http://222.241.154.37:9901/tsfile/live/23042_1.m3u8
金鹰卡通,http://42.48.2.223:808/hls/23/index.m3u8
金鹰卡通,http://42.48.2.195:808/hls/23/index.m3u8
金鹰卡通,http://110.52.8.13:808/hls/21/index.m3u8
金鹰卡通,http://218.76.32.193:9901/tsfile/live/1009_1.m3u8
金鹰纪实,http://42.48.2.195:808/hls/25/index.m3u8
金鹰纪实,http://42.48.2.223:808/hls/25/index.m3u8
金鹰纪实,http://110.52.8.13:808/hls/20/index.m3u8
陕西卫视,http://42.48.2.223:808/hls/52/index.m3u8
陕西卫视,http://42.48.2.195:808/hls/52/index.m3u8
陕西卫视,http://222.241.154.37:9901/tsfile/live/23048_1.m3u8
陕西卫视,http://42.48.50.232:9002/tsfile/live/0136_1.m3u8
青海卫视,http://42.48.50.232:9002/tsfile/live/0140_1.m3u8
青海卫视,http://222.241.154.37:9901/tsfile/live/23050_1.m3u8
黑龙江卫视,http://42.48.2.195:808/hls/49/index.m3u8
黑龙江卫视,http://42.48.2.223:808/hls/49/index.m3u8
黑龙江卫视,http://42.48.50.232:9002/tsfile/live/0138_1.m3u8
黑龙江卫视,http://118.249.4.164:8082/hls/38/index.m3u8
黑龙江卫视,http://222.241.154.37:9901/tsfile/live/23045_1.m3u8
